AXCustomeraccount;AXDataAreaId;SAPCustomeraccount;Migrate
51151;ASS;50005156;Y
1700030;5311;;N
51154;ASS;50005157;Y
51157;ASS;50005158;Y
51166;ASS;50005159;Y
51178;ASS;50005161;Y
51193;ASS;50005162;Y
20030520;5311;50004130;D
51202;ASS;50005163;Y
51214;ASS;50005164;Y
17188;ANCH;50004106;D
1606256;5311;50004106;D
51220;ASS;50005165;Y
51229;ASS;50005166;Y
51248;ASS;50005168;Y
51249;ASS;50005169;Y
1605019;5311;50006250;D
51262;ASS;50005170;Y
51265;ASS;50005171;Y
51284;ASS;50005172;Y
51292;ASS;50005173;Y
51294;ASS;50005174;Y
51305;ASS;50005175;Y
18041;ASS;;N
20024739;5311;;N
18651;ANCH;;N
11761;ASS;50002660;D
51307;ASS;50005176;Y
6469;ANCH;50002660;D
17881;ASS;50002767;D
14161;ANCH;50002767;D
51308;ASS;50005177;Y
7631;ANCH;50004148;D
1600839;5311;50004148;D
20019689;5311;50004148;D
51314;ASS;50005178;Y
51319;ASS;50005179;Y
51320;ASS;50005180;Y
1604656;5311;50003849;D
48596;ASS;;N
20048400;5311;50005010;D
51321;ASS;50005181;Y
51328;ASS;50005182;Y
18925;ANCH;50004641;D
20029573;5311;50004641;D
1604034;5311;50003892;D
51334;ASS;50005183;Y
6471;ANCH;50003892;D
20041395;5311;50004786;D
51338;ASS;50005184;Y
51389;ASS;50005185;Y
51397;ASS;50005186;Y
51438;ASS;50000621;Y
1608451;5311;50005784;D
51444;ASS;50005187;Y
51448;ASS;50005188;Y
51457;ASS;50005189;Y
1604038;5311;50004124;D
9336;ANCH;50004124;D
25731;ASS;;N
51465;ASS;50005190;Y
17860;ANCH;50002597;D
51469;ASS;50005191;Y
51480;ASS;50005192;Y
9639;ANCH;50004398;D
20005395;5311;50004398;D
51481;ASS;50005193;Y
51514;ASS;50005194;Y
1606150;5311;50006209;D
14196;ASS;50006209;D
51517;ASS;50005195;Y
20018809;5311;;N
51522;ASS;50005196;Y
51534;ASS;50005197;Y
18573;ANCH;50002661;D
51537;ASS;50005198;Y
51540;ASS;50005199;Y
51543;ASS;50005200;Y
51552;ASS;50005201;Y
51556;ASS;50005202;Y
20032821;5311;50005898;D
47568;ASS;50005898;D
51559;ASS;50005203;Y
1604062;5311;50005840;D
51562;ASS;50005204;Y
51575;ASS;50005205;Y
8609;ANCH;;N
1611396;5311;;N
16295;ASS;;N
51576;ASS;50005206;Y
51577;ASS;50005207;Y
18443;ANCH;;N
20029280;5311;;N
51581;ASS;50005208;Y
51582;ASS;50005209;Y
20042200;5311;50005060;D
51584;ASS;50005210;Y
51595;ASS;50005211;Y
12471;ASS;50003522;D
19193;ANCH;;N
51599;ASS;50005212;Y
51605;ASS;50005213;Y
49918;ASS;;N
51614;ASS;50005214;Y
1605181;5311;50004089;D
51632;ASS;50005216;Y
6472;ANCH;50004089;D
51654;ASS;50005217;Y
48547;ASS;;N
20035276;5311;;N
51669;ASS;50005218;Y
51675;ASS;50005219;Y
1603981;5311;;N
51678;ASS;50000048;Y
51681;ASS;50005220;Y
47487;ASS;;N
51682;ASS;50005221;Y
28201;ASS;50003245;D
51685;ASS;50005222;Y
19697;ANCH;50004909;D
51686;ASS;50005223;Y
20040869;5311;;N
20039301;5311;;N
13560;ASS;;N
51687;ASS;50005224;Y
1601501;5311;50004655;D
51691;ASS;50005225;Y
16440;ANCH;50004655;D
51698;ASS;50005226;Y
51701;ASS;50005227;Y
51703;ASS;50005228;Y
20040563;5311;;N
18951;ANCH;;N
1604107;5311;50006222;D
51759;ASS;50005229;Y
51775;ASS;50005230;Y
11872;ANCH;50004517;D
51779;ASS;50000049;Y
51780;ASS;50005231;Y
51793;ASS;50005232;Y
11754;ASS;50002947;D
51795;ASS;50005233;Y
13335;ANCH;50002947;D
1605060;5311;50004701;D
6473;ANCH;50004701;D
51814;ASS;50005234;Y
16554;ASS;50005857;D
51818;ASS;50005235;Y
1610478;5311;50004379;D
51819;ASS;50005236;Y
17260;ANCH;50004379;D
17392;ASS;50005750;D
51825;ASS;50005237;Y
51836;ASS;50005238;Y
20026935;5311;50005808;D
48551;ASS;50005808;D
51840;ASS;50005239;Y
18905;ANCH;;N
51843;ASS;50005240;Y
1611553;5311;;N
17754;ANCH;;N
20038789;5311;;N
51846;ASS;50005241;Y
51877;ASS;50005242;Y
51878;ASS;50005243;Y
51887;ASS;50005244;Y
51899;ASS;50005245;Y
51900;ASS;50005246;Y
51903;ASS;50005247;Y
51913;ASS;50000544;Y
51929;ASS;50005248;Y
51938;ASS;50005249;Y
51953;ASS;50005250;Y
51986;ASS;50005251;Y
18597;ANCH;50000010;D
51991;ASS;50005252;Y
52030;ASS;;N
52045;ASS;50005253;Y
52050;ASS;50005254;Y
52058;ASS;50005255;Y
52071;ASS;50005256;Y
41253;ASS;;N
52072;ASS;50005257;Y
20036764;5311;;N
20014041;5311;50004780;D
52073;ASS;;N
17373;ANCH;50004780;D
20022491;5311;50004317;D
52081;ASS;50005258;Y
11038;ANCH;50004317;D
52082;ASS;50005259;Y
52093;ASS;50005260;Y
52103;ASS;50005261;Y
1607996;5311;50004414;D
19270;ANCH;50005151;D
52128;ASS;50005262;Y
52161;ASS;50005263;Y
20044055;5311;50005982;D
52177;ASS;50005264;Y
52180;ASS;50005265;Y
52183;ASS;50005266;Y
10146;ANCH;50005726;Y
10329;ANCH;50005727;Y
48460;ASS;;N
10482;ANCH;50005728;Y
10802;ANCH;50005729;Y
19323;ANCH;50003145;D
10911;ANCH;50005730;Y
11055;ANCH;50005731;Y
11093;ANCH;50005732;Y
11094;ANCH;50005733;Y
11193;ANCH;50005734;Y
11352;ANCH;50000495;Y
11384;ANCH;50005735;Y
11430;ANCH;50005736;Y
1604173;5311;50004086;D
11448;ANCH;50005737;Y
8804;ANCH;50004086;D
1610514;5311;50004153;D
11607;ANCH;50005738;Y
11629;ANCH;50005739;Y
11764;ANCH;50005740;Y
11780;ANCH;50005741;Y
11839;ANCH;50005742;Y
12579;ASS;50003028;D
17107;ANCH;50003028;D
20042527;5311;;N
1604187;5311;50004280;D
11848;ANCH;50005743;Y
11853;ANCH;50005744;Y
47936;ASS;50002851;D
11874;ANCH;50005745;Y
12061;ANCH;50000051;Y
15999;ANCH;;N
17740;ANCH;;N
20038900;5311;;N
1605307;5311;50006242;D
12085;ANCH;50005747;Y
12125;ANCH;50005748;Y
1611192;5311;50000425;D
12374;ASS;50000425;D
16651;ANCH;50000425;D
12279;ANCH;50005749;Y
1600957;5311;50004121;D
12282;ANCH;50005750;Y
6181;ANCH;50004121;D
20002616;5311;;N
1600007;5311;;N
6358;ANCH;50003924;D
1602598;5311;50003924;D
12362;ANCH;50005751;Y
12395;ANCH;50005752;Y
12400;ANCH;DPD_CR01;Y
1604184;5311;50004184;D
6477;ANCH;50004184;D
1604197;5311;50006200;D
12466;ANCH;50005753;Y
12541;ANCH;50005754;Y
1610553;5311;;N
12600;ANCH;50005755;Y
18922;ANAT;50000172;D
20035330;5311;50005069;D
12688;ANCH;50005756;Y
1604201;5311;50000787;D
11753;ASS;50000787;D
12724;ANCH;50005757;Y
6480;ANCH;50000787;D
20030828;5311;;N
12805;ANCH;50005758;Y
15749;ANCH;50004365;D
12991;ANCH;50005759;Y
13040;ANCH;50005760;Y
13103;ANCH;50005761;Y
1604212;5311;50004096;D
13135;ANCH;50005762;Y
6482;ANCH;50004096;D
20014448;5311;;N
50003;ASS;;N
13136;ANCH;50005763;Y
19341;ANCH;50000253;D
13920;ASS;;N
20035407;5311;;N
13228;ANCH;50005764;Y
13338;ANCH;50005765;Y
13364;ANCH;50005766;Y
18933;ANCH;;N
13405;ANCH;50005767;Y
13507;ANCH;50005768;Y
13513;ANCH;50005769;Y
13611;ANCH;50005770;Y
20039938;5311;;N
1607475;5311;;N
13617;ANCH;50005771;Y
20003169;5311;;N
13628;ANCH;50005772;Y
13653;ANCH;50005773;Y
13667;ANCH;50005774;Y
13676;ANCH;50005775;Y
13701;ANCH;50005776;Y
42164;ASS;50003068;D
15837;ANCH;50003068;D
1603952;5311;50003847;D
9499;ANCH;;N
13714;ANCH;50005777;Y
13759;ANCH;50005778;Y
6484;ANCH;50002665;D
13827;ANCH;50005779;Y
1608719;5311;50004609;D
13895;ANCH;50005780;Y
8687;ANCH;50004609;D
13911;ASS;;N
13902;ANCH;50005781;Y
13920;ANCH;50005782;Y
13922;ANCH;50005783;Y
1604251;5311;50000029;D
6485;ANCH;50000029;D
13939;ANCH;50005784;Y
14052;ANCH;50005785;Y
20034824;5311;50000029;D
14128;ANCH;50005787;Y
7840;ANCH;50003857;D
20013631;5311;50003857;D
20004145;5311;50005097;D
14199;ANCH;50000464;Y
11726;ANCH;50005097;D
14209;ANCH;50005789;Y
14251;ANCH;50005790;Y
14549;ANCH;50003051;D
14277;ANCH;50005791;Y
14286;ANCH;50005792;Y
20021160;5311;50006202;D
14299;ANCH;50005794;Y
14327;ANCH;50000052;Y
14424;ANCH;50005795;Y
20041195;5311;50005019;D
14429;ANCH;50005796;Y
14446;ANCH;50005797;Y
14479;ANCH;50005798;Y
17670;ANCH;;N
14502;ANCH;50005799;Y
1610643;5311;50004162;D
14508;ANCH;50005800;Y
1604278;5311;50006217;D
14659;ANCH;50005801;Y
14687;ANCH;50005802;Y
15011;ASS;50003016;D
14628;ANCH;50003016;D
16691;ASS;50003016;D
14703;ANCH;50005803;Y
14711;ANCH;50005804;Y
13899;ANCH;;N
14775;ANCH;50005805;Y
14794;ANCH;50005806;Y
32317;ASS;50003664;D
14888;ANCH;50005807;Y
12865;ASS;;N
14933;ANCH;50005808;Y
6492;ANCH;50004669;D
1604289;5311;50004669;D
15015;ANCH;50005809;Y
8011;ANCH;50004458;D
15060;ANCH;50005810;Y
15069;ANCH;50005811;Y
1600235;5311;50003855;D
15087;ANCH;50005812;Y
6493;ANCH;50003855;D
15088;ANCH;50005813;Y
1604293;5311;50003861;D
15096;ANCH;50005814;Y
6494;ANCH;50003861;D
15138;ANCH;50005815;Y
1605104;5311;50004114;D
15378;ANCH;50005816;Y
17832;ASS;;N
15409;ANCH;50005817;Y
15506;ANCH;50005818;Y
15561;ANCH;50005819;Y
15569;ANCH;50005820;Y
1604302;5311;50004025;D
6498;ANCH;50004025;D
15700;ANCH;50005822;Y
18958;ANCH;50004847;D
1610682;5311;50005823;D
15713;ANCH;50005823;Y
15766;ANCH;50005824;Y
15791;ANCH;50005825;Y
19482;ANCH;50004160;D
15803;ANCH;50005826;Y
15827;ANCH;50005827;Y
15831;ANCH;50005828;Y
15867;ANCH;50005829;Y
15914;ANCH;50005830;Y
15942;ANCH;50005831;Y
19050;ANCH;;N
15944;ANCH;50005832;Y
16085;ANCH;50005231;D
36124;ASS;50003144;D
16089;ANCH;50001088;Y
18637;ANCH;50004704;D
16104;ANCH;50005833;Y
16140;ANCH;50005834;Y
6499;ANCH;50003879;D
16154;ANCH;50005835;Y
17899;ANCH;50000043;D
16207;ANCH;50005836;Y
9375;ANCH;50004119;D
8040;ANCH;;N
8248;ANCH;50004736;D
20002684;5311;50005747;D
1604312;5311;50003879;D
20002994;5311;50004119;D
20029120;5311;50000043;D
20018597;5311;50004704;D
20002730;5311;;N
16212;ANCH;50005837;Y
20004876;5311;50004736;D
16290;ANCH;50005838;Y
20043213;5311;;N
20041322;5311;;N
1604318;5311;50004304;D
16295;ANCH;50005839;Y
14988;ANCH;50004304;D
12796;ANCH;50004151;D
16306;ANCH;50005840;Y
20012102;5311;50004151;D
16326;ANCH;50005841;Y
16362;ANCH;50005842;Y
16447;ANCH;50005843;Y
6500;ANCH;50004164;D
1604325;5311;50004164;D
20002825;5311;;N
16460;ANCH;50005844;Y
19638;ANCH;50003020;D
16563;ANCH;50005845;Y
16596;ANCH;50005846;Y
10492;ANCH;50004471;D
1605076;5311;50004471;D
16634;ANCH;50005847;Y
10006;ANCH;50004403;D
11782;ASS;50005843;D
20004936;5311;50004403;D
16907;ANCH;50000514;Y
1604342;5311;50005843;D
16908;ANCH;50005849;Y
16915;ANCH;50005850;Y
1604345;5311;50004176;D
7702;ANCH;50004176;D
16931;ANCH;50005851;Y
6502;ANCH;50003852;D
12202;ASS;50000048;D
19619;ASS;50003067;D
11525;ANCH;50003067;D
16936;ANCH;50005852;Y
19491;ANCH;50004795;D
19159;ANCH;50000048;D
8486;ANCH;50000048;D
16982;ANCH;50005853;Y
6504;ANCH;50003858;D
17006;ANCH;50005854;Y
15258;ANCH;50004636;D
20010398;5311;50004636;D
20002643;5311;50004496;D
17134;ANCH;50005855;Y
12018;ANCH;50004496;D
1600484;5311;50004074;D
17196;ANCH;50005856;Y
6503;ANCH;50004074;D
1604358;5311;50000048;D
20003911;5311;50004795;D
17202;ANCH;50005857;Y
17217;ANCH;50005858;Y
1604351;5311;50003858;D
20025026;5311;50003852;D
17227;ANCH;50005859;Y
17236;ANCH;50005860;Y
18902;ANCH;50004518;D
17243;ANCH;50001096;Y
17305;ANCH;50005861;Y
15487;ASS;50002671;D
6505;ANCH;50002671;D
17328;ANCH;50005862;Y
17367;ANCH;50005863;Y
17376;ANCH;50005864;Y
17383;ANCH;50005865;Y
17390;ANCH;50005866;Y
17415;ANCH;50005868;Y
1608466;5311;50004523;D
17419;ANCH;50005869;Y
6507;ANCH;50004523;D
12187;ASS;50002743;D
9412;ANCH;50002743;D
17433;ANCH;50005870;Y
1604373;5311;50003846;D
17457;ANCH;50005871;Y
7197;ANCH;50003846;D
20039250;5311;;N
17466;ANCH;50005872;Y
7153;ASS;;N
17526;ANCH;50005873;Y
17561;ANCH;50005874;Y
17573;ANCH;50005875;Y
17616;ANCH;50005876;Y
20035096;5311;50004967;D
17657;ANCH;50005877;Y
17679;ANCH;50005878;Y
17748;ANCH;50005879;Y
17773;ANCH;50005880;Y
17780;ANCH;50005881;Y
16004;ANCH;50005024;D
17783;ANCH;50005882;Y
17867;ANCH;50005883;Y
17912;ANCH;50005884;Y
17923;ANCH;;N
20039824;5311;;N
17940;ANCH;50005885;Y
15529;ANCH;50003179;D
17947;ANCH;50005886;Y
20048170;5311;50005909;D
17953;ANCH;50005887;Y
17967;ANCH;50005888;Y
17979;ANCH;50005889;Y
17982;ANCH;50005890;Y
15147;ANCH;50004428;D
17993;ANCH;50005891;Y
20038115;5311;;N
18018;ANCH;50000425;Y
18029;ANCH;50005892;Y
18035;ANCH;50005893;Y
18042;ANCH;50005894;Y
1604501;5311;50004433;D
18058;ANCH;50005895;Y
13859;ANCH;50004433;D
18062;ANCH;50005896;Y
18064;ANCH;50005897;Y
18072;ANCH;50005898;Y
20025222;5311;;N
18084;ANCH;50005899;Y
18089;ANCH;50005900;Y
18108;ANCH;50005901;Y
18114;ANCH;50005902;Y
18115;ANCH;50004969;D
18128;ANCH;50005903;Y
18157;ANCH;50005904;Y
20044773;5311;50005116;D
18183;ANCH;50005905;Y
18246;ANCH;50005906;Y
18260;ANCH;50005907;Y
20002211;5311;ICCH35;N
37902;ASS;50005796;D
18261;ANCH;50005908;Y
1604418;5311;50005796;D
18309;ANCH;50005909;Y
20020612;5311;;N
20043032;5311;;N
18313;ANCH;50005910;Y
51690;ASS;50002675;D
17282;ANCH;50004753;D
18323;ANCH;50005911;Y
18329;ANCH;50005912;Y
18345;ANCH;50005913;Y
18348;ANCH;50005914;Y
6511;ANCH;50004116;D
20007235;5311;50004116;D
37329;ASS;;N
18383;ANCH;50005915;Y
18389;ANCH;50005916;Y
20004157;5311;50004417;D
12774;ANCH;50004417;D
18400;ANCH;50005917;Y
18409;ANCH;50005918;Y
18415;ANCH;50005919;Y
18428;ANCH;50005920;Y
23517;ASS;;N
18438;ANCH;50005921;Y
18446;ANCH;50005922;Y
1606641;5311;;N
18465;ANCH;50005923;Y
18473;ANCH;50005924;Y
18479;ANCH;50005925;Y
20032322;5311;50004441;D
18502;ANCH;50005926;Y
20033253;5311;;N
18298;ANCH;;N
18504;ANCH;50005927;Y
17000;ASS;50002677;D
18509;ANCH;50005928;Y
18154;ANCH;50002677;D
18907;ANCH;;N
18514;ANCH;50005929;Y
18518;ANCH;50001129;Y
18519;ANCH;50005930;Y
18520;ANCH;50005931;Y
18523;ANCH;50005932;Y
18541;ANCH;50005933;Y
18542;ANCH;50005934;Y
38891;ASS;;N
18543;ANCH;50005935;Y
6515;ANCH;50003862;D
18557;ANCH;50005936;Y
6514;ANCH;50003863;D
20019592;5311;50003863;D
1604473;5311;50003862;D
18576;ANCH;50005937;Y
18590;ANCH;50005938;Y
18624;ANCH;50005939;Y
1604486;5311;50006205;D
30787;ASS;50006205;D
18627;ANCH;50005940;Y
18631;ANCH;50005941;Y
19687;ANCH;50005263;D
18634;ANCH;50005942;Y
8516;ANCH;50004897;D
18638;ANCH;50005943;Y
18656;ANCH;50005944;Y
18663;ANCH;50005945;Y
18944;ANCH;50004908;D
18669;ANCH;50005946;Y
18689;ANCH;50005948;Y
17969;ANCH;50004730;D
18693;ANCH;50005949;Y
18698;ANCH;50005950;Y
18807;ANCH;;N
18710;ANCH;50005951;Y
1604497;5311;50004094;D
6517;ANCH;50004094;D
18711;ANCH;50000603;Y
18721;ANCH;50003200;Y
20042488;5311;50004793;D
18740;ANCH;50005952;Y
20030379;5311;50004333;D
18742;ANCH;50005953;Y
17117;ANCH;50004333;D
18745;ANCH;50005954;Y
6518;ANCH;50004171;D
20004087;5311;50004171;D
18773;ANCH;50005955;Y
1609935;5311;50004824;D
18776;ANCH;50005956;Y
10235;ANCH;50004824;D
1604509;5311;50003906;D
18782;ANCH;50005957;Y
27082;ASS;50003906;D
10259;ANCH;50003906;D
18785;ANCH;50005958;Y
13512;ANCH;50004560;D
20048335;5311;50004560;D
1604511;5311;;N
18786;ANCH;50005959;Y
1600023;5311;50000199;D
18792;ANCH;50005960;Y
9787;ANCH;50000199;D
1606297;5311;50005028;D
18795;ANCH;50005962;Y
18797;ANCH;50005963;Y
18822;ANCH;50005964;Y
18824;ANCH;50005965;Y
20037045;5311;50005940;D
18836;ANCH;50005966;Y
18838;ANCH;50005967;Y
20008744;5311;50004546;D
18847;ANCH;50005968;Y
1600038;5311;50003610;D
18857;ANCH;50005969;Y
1604522;5311;;N
6520;ANCH;;N
18862;ANCH;50005970;Y
18865;ANCH;50000268;Y
17461;ANCH;50000041;D
20020462;5311;50004807;D
18868;ANCH;50005971;Y
18432;ANCH;50004807;D
18871;ANCH;50005972;Y
18874;ANCH;50005973;Y
18876;ANCH;50005974;Y
18878;ANCH;50005975;Y
18886;ANCH;50005976;Y
20047254;5311;50006120;D
18929;ANCH;50004692;D
18897;ANCH;50005977;Y
18903;ANCH;50005979;Y
18918;ANCH;50005981;Y
18927;ANCH;50005982;Y
18948;ANCH;50005983;Y
6164;ANCH;50004440;D
20003413;5311;50004440;D
18960;ANCH;50005984;Y
18963;ANCH;50005985;Y
8421;ANCH;50001105;D
18990;ANCH;50005987;Y
51844;ASS;50004833;D
12181;ASS;;N
19457;ASS;;N
18994;ANCH;50005988;Y
12529;ASS;50003512;D
18998;ANCH;50005989;Y
20003412;5311;50004196;D
18999;ANCH;50005990;Y
16371;ASS;;N
19001;ANCH;50005991;Y
19002;ANCH;50005992;Y
19006;ANCH;50005993;Y
20011895;5311;50004730;D
19012;ANCH;50005994;Y
18476;ANCH;50004730;D
50115;ASS;;N
18791;ANCH;50003737;D
19016;ANCH;50005995;Y
19021;ANCH;50005996;Y
1604562;5311;50004209;D
19024;ANCH;50005997;Y
19031;ANCH;50005998;Y
7987;ANCH;50004611;D
20020424;5311;50004611;D
19039;ANCH;50005999;Y
15389;ANCH;50004284;D
19041;ANCH;50006000;Y
19042;ANCH;50006001;Y
19046;ANCH;50006002;Y
16424;ASS;50006235;D
19047;ANCH;50006003;Y
20005555;5311;50006235;D
1604574;5311;50003866;D
9665;ANCH;50003866;D
20005155;5311;;N
19052;ANCH;50006004;Y
19054;ANCH;50006005;Y
20046583;5311;50005187;D
49375;ASS;;N
19055;ANCH;50006006;Y
19056;ANCH;50006007;Y
19058;ANCH;50006008;Y
19067;ANCH;50006009;Y
19073;ANCH;50006010;Y
7898;ANCH;50004027;D
20002504;5311;50004027;D
19076;ANCH;50006011;Y
19078;ANCH;50006012;Y
19079;ANCH;50006013;Y
48904;ASS;;N
19082;ANCH;50006014;Y
19084;ANCH;50006015;Y
14751;ANCH;50004531;D
19087;ANCH;50006016;Y
12573;ANCH;50003558;D
19096;ANCH;50006018;Y
43902;ASS;50003085;D
18641;ANCH;50003085;D
1604970;5311;50001143;D
19101;ANCH;50006019;Y
7264;ANCH;50001143;D
19111;ANCH;50006020;Y
19116;ANCH;50006021;Y
19121;ANCH;50006022;Y
19129;ANCH;50006023;Y
13357;ANCH;50002948;D
19141;ANCH;50006024;Y
19156;ANCH;50006025;Y
19173;ANCH;50006026;Y
19175;ANCH;50006027;Y
20025306;5311;;N
19178;ANCH;50006028;Y
1604610;5311;50004157;D
19190;ANCH;50006029;Y
13477;ANCH;50004157;D
19191;ANCH;50006030;Y
19194;ANCH;50006031;Y
19198;ANCH;50006032;Y
19206;ANCH;50006033;Y
19213;ANCH;50006034;Y
19224;ANCH;50006035;Y
8553;ANCH;50004728;D
1605253;5311;50004175;D
19227;ANCH;50006036;Y
19230;ANCH;50006037;Y
15240;ANCH;50004819;D
19234;ANCH;50006038;Y
12327;ASS;50002976;D
19239;ANCH;50006039;Y
20016470;5311;50005960;D
19242;ANCH;50006040;Y
19254;ANCH;50006041;Y
19255;ANCH;50006042;Y
19256;ANCH;50006043;Y
19258;ANCH;50006044;Y
19259;ANCH;50006045;Y
1608475;5311;50004733;D
16433;ANCH;50004733;D
20037909;5311;50005071;D
19263;ANCH;50006046;Y
19273;ANCH;50006047;Y
15735;ANCH;;N
19275;ANCH;50006048;Y
19278;ANCH;50006049;Y
19283;ANCH;50006050;Y
45871;ASS;;N
20041528;5311;;N
13246;ANCH;50004161;D
20016135;5311;50004850;D
19286;ANCH;50006051;Y
19288;ANCH;50006052;Y
19291;ANCH;50000729;Y
19293;ANCH;50006053;Y
15184;ANCH;50004193;D
19298;ANCH;50006054;Y
20013762;5311;50004942;D
19308;ANCH;50006055;Y
19309;ANCH;50006056;Y
6470;ANCH;50003849;D
18844;ANCH;50004524;D
20016770;5311;;N
19310;ANCH;50006057;Y
13865;ANCH;50004026;D
20010302;5311;50004026;D
19312;ANCH;50006058;Y
19315;ANCH;50006059;Y
19325;ANCH;50006060;Y
19334;ANCH;50006061;Y
19337;ANCH;50006063;Y
19338;ANCH;50006064;Y
19342;ANCH;50006065;Y
19343;ANCH;50006066;Y
19345;ANCH;50006067;Y
20004565;5311;50005769;D
19355;ANCH;50006068;Y
20006708;5311;50004029;D
19362;ANCH;50006069;Y
12856;ANCH;50004029;D
19369;ANCH;50006070;Y
19960;ASS;;N
19376;ANCH;50006071;Y
7726;ANCH;50004393;D
18418;ANCH;50005023;D
19378;ANCH;50006072;Y
17112;ASS;;N
1608672;5311;50004039;D
19386;ANCH;50006073;Y
19391;ANCH;50006074;Y
7599;ANCH;50004271;D
18828;ANCH;;D
19397;ANCH;50006075;Y
19189;ANCH;50004449;D
1611419;5311;50004449;D
6526;ANCH;50004039;D
20002745;5311;50004271;D
20013828;5311;50004393;D
9840;ANCH;50004321;D
19414;ANCH;50006077;Y
19415;ANCH;50006078;Y
20002530;5311;50004321;D
1604684;5311;50004419;D
19421;ANCH;50006079;Y
6527;ANCH;50004419;D
19422;ANCH;50006080;Y
19424;ANCH;50006081;Y
19431;ANCH;50006082;Y
19432;ANCH;50006083;Y
19436;ANCH;50006084;Y
19437;ANCH;50006085;Y
46270;ASS;50004615;D
16567;ANCH;50004615;D
20006073;5311;50004615;D
19438;ANCH;50006086;Y
19449;ANCH;50006087;Y
19461;ANCH;50006088;Y
19466;ANCH;50006089;Y
8628;ANCH;50000230;D
20003141;5311;50000230;D
19476;ANCH;50006090;Y
19487;ANCH;50006091;Y
24176;ASS;;N
19493;ANCH;50006092;Y
19495;ANCH;50006093;Y
20011705;5311;;N
19496;ANCH;50006094;Y
19501;ANCH;50006095;Y
19504;ANCH;50006096;Y
19505;ANCH;50006097;Y
19508;ANCH;50006098;Y
19518;ANCH;50006099;Y
19524;ANCH;50006100;Y
20002376;5311;50005851;D
12209;ASS;;N
1604726;5311;50004131;D
19542;ANCH;50006101;Y
7199;ANCH;50004131;D
19550;ANCH;50006102;Y
13968;ASS;;N
19551;ANCH;;N
19553;ANCH;;N
19556;ANCH;50006103;Y
19562;ANCH;50006104;Y
19563;ANCH;50006105;Y
19568;ANCH;50006106;Y
19569;ANCH;50006107;Y
20003230;5311;50004660;D
19575;ANCH;50006108;Y
19579;ANCH;50006109;Y
19580;ANCH;50006110;Y
12295;ANCH;50002686;D
19596;ANCH;50006111;Y
19611;ANCH;50006113;Y
19617;ANCH;50006114;Y
19631;ANCH;50000932;Y
19632;ANCH;50003399;Y
19634;ANCH;50006116;Y
17302;ASS;50002948;D
19639;ANCH;50006117;Y
19646;ANCH;50006118;Y
19647;ANCH;;N
1604760;5311;50004885;D
19648;ANCH;50006119;Y
6535;ANCH;50004885;D
19650;ANCH;50006120;Y
19655;ANCH;50006121;Y
19656;ANCH;50006122;Y
19679;ANCH;50006123;Y
18475;ANCH;50003539;D
19690;ANCH;50000053;Y
12459;ASS;;N
19691;ANCH;50006124;Y
19694;ANCH;50006125;Y
1604772;5311;50004265;D
19698;ANCH;;N
19699;ANCH;50006126;Y
19702;ANCH;50006127;Y
19712;ANCH;50006128;Y
19716;ANCH;50006129;Y
31834;ASS;;N
20005211;5311;;N
6140;ANCH;50006161;Y
19521;ANCH;50004846;D
9040;ANCH;50004048;D
6154;ANCH;50006162;Y
19636;ANCH;50004048;D
1606080;5311;50004415;D
6160;ANCH;50006163;Y
8579;ANCH;50004415;D
1610564;5311;;N
6163;ANCH;50006164;Y
16075;ANCH;50002635;D
6169;ANCH;50000871;Y
18955;ANCH;50003472;D
6170;ANCH;50006165;Y
6177;ANCH;50006166;Y
30594;ASS;;N
6184;ANCH;50000753;Y
20009653;5311;50006229;D
6185;ANCH;50006167;Y
6194;ANCH;50006168;Y
13657;ANCH;50003191;D
20043096;5311;50005087;D
6195;ANCH;50006169;Y
6197;ANCH;50006170;Y
6217;ANCH;50006171;Y
6246;ANCH;50006172;Y
6292;ANCH;50006174;Y
6294;ANCH;50002598;D
20046897;5311;50000047;D
6311;ANCH;50006176;Y
6315;ANCH;50006177;Y
14076;ANCH;50003841;D
6329;ANCH;50006178;Y
6332;ANCH;50006179;Y
6343;ANCH;50006180;Y
11805;ASS;50002687;D
6344;ANCH;50006181;Y
6536;ANCH;50002687;D
6345;ANCH;50006182;Y
1606395;5311;50003871;D
6350;ANCH;50006183;Y
7777;ANCH;50003871;D
6351;ANCH;50006184;Y
6352;ANCH;50006185;Y
6359;ANCH;50006186;Y
6361;ANCH;50006187;Y
20028826;5311;50004935;D
6365;ANCH;50000911;Y
18591;ANCH;50004935;D
6370;ANCH;50006188;Y
6376;ANCH;50006189;Y
20004118;5311;50004186;D
6381;ANCH;50006190;Y
7280;ANCH;50004186;D
20002584;5311;50000032;D
6389;ANCH;50006191;Y
20010996;5311;50004109;D
6391;ANCH;50001177;Y
6537;ANCH;50000032;D
6408;ANCH;50006192;Y
6439;ANCH;50006193;Y
16224;ANCH;50004446;D
6447;ANCH;50006194;Y
6451;ANCH;50006196;Y
18796;ANCH;;N
1611415;5311;;N
18037;ANCH;50002716;D
6455;ANCH;50006197;Y
30761;ASS;50002716;D
6456;ANCH;50006198;Y
6459;ANCH;50006199;Y
6475;ANCH;50001185;Y
16565;ASS;;N
17002;ASS;;N
6479;ANCH;50006200;Y
6538;ANCH;50003869;D
1604831;5311;50003869;D
20035936;5311;50005976;D
6483;ANCH;50006201;Y
