XRefType|source_XRefID|target_XRefID
SHIP-TO|A13001109_5313S03167|30000292|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001190_5313S03048|30000299|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001190_5313S03172|30000306|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001248_5313S03091|30000313|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001304_5313S03117|30000320|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001338_5313S03097|30000327|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001370_5313S03039|30000334|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001407_5313S03149|30000341|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001419_5313S03194|30000348|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001505_5313S03158|30000355|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001636_5313S03232|30000362|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20038740_5316S03269|30037019|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20039231_5316S03324|30037026|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20040638_5316S03306|30037033|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20041777_5316S03244|30037040|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20042196_5316S03201|30037047|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20042436_5316S03263|30037054|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20043116_5316S03206|30037061|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20043299_5316S03303|30037068|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20044254_5316S03283|30037075|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20045241_5316S03301|30037082|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20045427_5316S03265|30037089|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L341683-001|918820|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L341776-001|918827|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L341854-001|918834|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L342017-001|918841|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L342143-002|918848|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L342494-001|918855|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L342684-002|918862|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L342834-001|918869|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L343051-001|918876|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L343554-001|918883|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L344136-001|918890|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L362846-001|919205|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L363563-001|919212|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L364052-001|919219|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L364799-001|919226|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L365449-001|919233|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L367079-001|919240|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L368232-001|919247|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L368714-001|919254|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L369230-001|919261|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L370096-001|919268|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|L370754-001|919275|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M353589-002|919590|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M354589-001|919597|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M356850-001|919604|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M358585-001|919611|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M359233-001|919618|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M360630-001|919625|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M362002-001|919632|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M363611-001|919639|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M369162-001|919646|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M369820-001|919653|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|M370981-001|919660|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|Q20046995_5327S00363|30038099|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|I11011467_5302S01714|30038108|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|I11240109_5302S01716|30038115|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|I11242009_5302S01593|30038122|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|I11242920_5302S01692|30038129|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|I20006834_5302S01717|30038136|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|I20017772_5302S01704|30038143|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|I20039072_5302S01675|30038150|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J12021387_5320S01336|30038162|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|J20044367_5320S01331|30038169|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|N20029949_5316S02595|30038176|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003526_CON/042990|80000766|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003640_5637487826|80000805|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003717_5637278326|80000820|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13004052_5637338578|80000837|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13004237_5637550076|80000870|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20002857_5637427078|80000893|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20016155_5637369109|80000924|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20029388_5637497579|80000946|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20035388_5637304076|80000970|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20037710_5637342583|80000980|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A20038988_5637390331|80000989|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F374617-001|915973|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F374989-001|915980|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F375665-001|915987|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F376317-001|915994|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F377174-001|916001|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F377883-001|916008|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F378872-001|916015|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F379342-001|916022|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F380040-001|916029|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F380838-001|916036|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F382018-001|916043|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000113_C2039609|80000241|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000114_C2068234|80000248|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000118_C2095559|80000256|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000142_C2068356|80000266|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000174_C2107933|80000278|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000204_C2093721|80000288|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000212_C2020302|80000295|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000222_C2040347|80000303|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000258_C2090975|80000311|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000274_C2082405|80000320|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13000331_C2085663|80000339|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003477_C2090467|80000762|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003566_C2034069|80000773|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003572_C2021700|80000780|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003572_C2110869|80000787|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003576_C2112425|80000794|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003654_C2026324|80000807|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003717_C2071098|80000821|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13003956_C2045423|80000832|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13004086_C2026260|80000846|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13004086_C2104083|80000853|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|A13004120_C2119386|80000860|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|D18235_CON/049394|80001204|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|D19060_CON/048023|80001211|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|D19571_CON/048762|80001218|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
CONTACT|E14794_CON/046932|80001257|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C11737_VA-185962|30001208|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C11738_VA-183479|30001215|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C11740_VA-184594|30001222|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C11748_VA-183839|30001229|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C11755_VA-185688|30001236|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C11757_VA-183990|30001243|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|C11757_VA-186302|30001250|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100050_5308S05749|30037250|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100066_5308S05615|30037257|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100072_5308S05769|30037264|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100081_5308S05745|30037271|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100096_5308S05681|30037278|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100113_5308S05712|30037285|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100136_5308S05676|30037292|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100136_5308S05722|30037299|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100136_5308S05774|30037306|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100157_5308S05749|30037313|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|P18100170_5308S05670|30037320|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001109_5313S03110|30000290|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001120_5313S03188|30000297|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001190_5313S03143|30000304|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001247_5313S03077|30000311|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001304_5313S03094|30000318|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001306_5313S03154|30000325|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001364_5313S03235|30000332|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001406_5313S03095|30000339|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001419_5313S03095|30000346|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001502_5313S03071|30000353|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
SHIP-TO|A13001577_5313S03158|30000360|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N376879-001|921616|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N377206-001|921623|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N377299-001|921630|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N377487-001|921637|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N377712-001|921644|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N378162-001|921651|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N378448-001|921658|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N378783-001|921665|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N379044-001|921671|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N379566-001|921678|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|N379687-001|921685|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
PROJECTS-TO|F307288-001|915436|NULL|Manual COPY INTO|2021-07-28 13:40:49.847|adm_mpors@crhemea.onmicrosoft.com|flat-files/map/BusinessPartner.csv
